Edad,GENERO,ESTADO_CIVIL,NUMERO_HIJOS,TIEMPO_PROPIETARIO,Edad Licencia,Mean(Recorrido (Km)),Mean(Frenadas (Uni)),Mean(Arrancadas (Uni)),Mean(Aceleraciones (Uni)),Mean(Exceso Velocidad (Min)),Mean(Maxima Velocidad (Km/h)),Mean(Tiempo Uso (Min)),Mean(Uso Zona (Min)),Mean(Fuera Zona (Min)),Mean(Colision),MARCA,CLASE,TIPO,MODELO,SINIESTROS
0.3058823529411765,0.0,0.0,0.125,0.0,0.08,0.3777560019598236,1.0,0.0,0.006920415224913495,0.11111111111111112,0.11765756114979468,0.9820815859702631,1.0,0.09199461823074336,0.0,0.09090909090909091,0.0,0.0761904761904762,0.8620689655172413,0.0
0.3411764705882353,0.0,0.5,0.0,0.0,0.17333333333333334,0.185203331700147,0.0031920421646499885,0.0008136696501220505,0.22491349480968859,0.11988304093567251,0.07623638635957865,0.29069767441860467,0.13383600377002827,0.2547931382441978,0.0,0.09090909090909091,0.0,0.08571428571428572,0.8620689655172413,0.0
0.6705882352941176,0.0,0.0,0.375,0.15789473684210525,0.4666666666666667,0.2841744243018129,0.00029693415485116173,0.0,0.13610149942329872,0.007309941520467837,0.07695054454561685,1.0,0.0,1.0,0.0,0.2727272727272727,0.0,0.09523809523809523,0.8620689655172413,0.0
0.5529411764705883,0.0,0.75,0.125,0.05263157894736842,0.29333333333333333,0.20578147966683,0.0002227006161383713,0.0040683482506102524,0.06920415224913494,0.0014619883040935674,0.011962149616139976,0.3415935951200915,0.00037700282752120643,0.41876892028254287,0.0,0.045454545454545456,0.0,0.06666666666666667,0.896551724137931,0.0
0.35294117647058826,0.0,0.0,0.0,0.10526315789473684,0.08,0.27290543851053406,0.004825180016331378,0.5907241659886087,0.2041522491349481,0.2192982456140351,0.2126405998928763,0.2838353030880671,0.0,0.36814665321224355,0.0,0.13636363636363635,0.0,0.10476190476190476,0.896551724137931,0.0
0.6823529411764706,0.0,0.0,0.25,0.10526315789473684,0.06666666666666667,0.192062714355708,0.0,0.0,0.0853517877739331,0.0,0.0,0.2371330537552421,0.0,0.32694248234106965,0.0,0.13636363636363635,0.0,0.10476190476190476,0.896551724137931,0.0
0.6588235294117647,1.0,0.0,0.25,0.05263157894736842,0.22666666666666666,0.322390984811367,0.0012619701581174374,0.0,0.0,0.029239766081871347,0.0853419032315658,0.2994662600076249,0.3345900094250707,0.08341742347796838,0.0,0.3181818181818182,0.0,0.11428571428571428,0.896551724137931,1.0
0.3058823529411765,1.0,0.5,0.0,0.05263157894736842,0.08,0.267515923566879,0.002746640932373246,0.21318144833197725,0.016147635524798157,0.007309941520467837,0.035886448848419926,0.2815478459778879,0.40508953817153626,0.004709048099562732,0.01818181818181818,0.3181818181818182,0.0,0.12380952380952381,0.5862068965517241,0.0
0.43529411764705883,0.0,0.0,0.125,0.10526315789473684,0.10666666666666667,0.3650171484566389,0.01544057605226041,0.20423108218063465,0.08419838523644751,0.0891812865497076,0.09355472237100518,0.37495234464353794,0.021300659754948163,0.42936427850655906,0.0,0.045454545454545456,0.0,0.13333333333333333,0.8275862068965517,1.0
0.5176470588235295,1.0,0.0,0.125,0.05263157894736842,0.2,0.10583047525722686,0.011803132655333679,0.5988608624898292,0.26528258362168394,0.0043859649122807015,0.0333868951972862,0.22474266107510482,0.008294062205466541,0.308610830810629,0.0,0.045454545454545456,0.0,0.13333333333333333,0.9310344827586207,0.0
0.611764705882353,1.0,0.0,0.25,0.05263157894736842,0.49333333333333335,0.26016658500734935,0.029693415485116174,0.32139951179820997,0.15801614763552482,0.04093567251461989,0.1431887163006606,0.3112847884102173,0.05334590009425071,0.3449377732929701,0.01818181818181818,0.36363636363636365,0.0,0.14285714285714285,0.896551724137931,0.0
0.5411764705882353,0.0,0.0,0.375,0.05263157894736842,0.5066666666666667,0.46006859382655557,0.0,0.0,0.11880046136101499,0.0029239766081871348,0.016604177825388325,0.415935951200915,0.3464655984919887,0.17574840228725191,0.0,0.4090909090909091,0.25,0.1523809523809524,0.9310344827586207,0.0
0.5294117647058824,1.0,0.0,0.375,0.0,0.28,0.4899559039686428,0.005864449558310445,0.05451586655817739,0.09457900807381776,0.02631578947368421,0.1094447420103553,0.3717117804041174,0.022054665409990574,0.42600067272115705,0.0,0.45454545454545453,0.0,0.1619047619047619,0.9310344827586207,0.0
0.4,0.0,0.0,0.25,0.05263157894736842,0.13333333333333333,0.13424791768740815,0.002895108009798827,0.022782750203417416,0.06343713956170705,0.05116959064327485,0.1269416175682914,0.11875714830346931,0.005089538171536287,0.21796165489404642,0.0,0.45454545454545453,0.0,0.17142857142857143,0.9310344827586207,0.0
0.6588235294117647,1.0,0.5,0.125,0.0,0.16,0.44096031357177856,0.0010392695419790662,0.0008136696501220505,0.008073817762399078,0.008771929824561403,0.04659882163899304,0.42699199390011433,0.5010367577756834,0.0474268415741675,0.0,0.045454545454545456,0.0,0.06666666666666667,0.9655172413793104,0.0
0.43529411764705883,0.0,0.0,0.0,0.0,0.17333333333333334,0.356687898089172,0.013065102813451116,0.0008136696501220505,0.19261822376009227,0.07456140350877194,0.34404570612390645,0.34940907357987033,0.10914231856738926,0.3286242852337706,0.0,0.045454545454545456,0.0,0.18095238095238095,0.9310344827586207,0.0
0.7764705882352941,0.0,0.0,0.375,0.0,0.52,0.41597256246937775,0.0006681018484151139,0.0008136696501220505,0.30565167243367936,0.13304093567251463,0.3595786466702375,0.379336637438048,0.005655042412818096,0.4473595694584595,0.0,0.45454545454545453,0.0,0.17142857142857143,0.9655172413793104,0.0
0.38823529411764707,1.0,0.5,0.0,0.0,0.2,0.1562959333659971,0.0024497067775220843,0.0,0.0,0.024853801169590645,0.2808427066595251,0.1143728555089592,0.0,0.21863437605112682,0.0,0.5,0.0,0.19047619047619047,0.9655172413793104,0.0
0.7176470588235294,1.0,1.0,0.25,0.0,0.49333333333333335,0.28564429201371877,0.0011135030806918565,0.0008136696501220505,0.07381776239907728,0.11403508771929825,0.2794143902874487,0.25257338924895156,0.19434495758718193,0.16717120753447695,0.0,0.45454545454545453,0.0,0.17142857142857143,0.9655172413793104,0.0
0.35294117647058826,1.0,0.5,0.0,0.0,0.17333333333333334,0.7006369426751592,0.007868755103555787,0.0,0.01384083044982699,0.15497076023391815,0.5245491876450634,0.37895539458635147,0.08312912346842602,0.37790110998990917,0.0,0.22727272727272727,0.25,0.2,0.9655172413793104,0.0
0.3058823529411765,0.0,0.5,0.0,0.0,0.12,0.2709456148946595,0.0017073713903941802,0.0008136696501220505,0.251441753171857,0.0672514619883041,0.2337082663810034,0.2674418604651163,0.09406220546654101,0.26976118398923643,0.0,0.045454545454545456,0.0,0.13333333333333333,0.9655172413793104,0.0
0.38823529411764707,0.0,0.5,0.0,0.0,0.12,0.13424791768740815,0.02857991240442432,0.0,0.0265282583621684,0.03508771929824561,0.04284949116229245,0.14925657643919177,0.2631479736098021,0.014631685166498485,0.0,0.18181818181818182,0.5,0.20952380952380953,0.9655172413793104,0.0
0.27058823529411763,1.0,0.5,0.0,0.05263157894736842,0.06666666666666667,0.3312101910828026,0.015737510207111574,0.2994304312449146,0.01845444059976932,0.011695906432748539,0.13336904124263524,0.2821197102554327,0.410933081998115,0.0,0.0,0.045454545454545456,0.0,0.21904761904761905,0.9310344827586207,1.0
0.29411764705882354,1.0,0.5,0.0,0.10526315789473684,0.13333333333333333,0.16854483096521314,0.00014846707742558087,0.0,0.09573241061130335,0.0058479532163742695,0.07105873951080165,0.2613419748379718,0.3788878416588125,0.01025899764547595,0.0,0.09090909090909091,0.0,0.22857142857142856,0.8620689655172413,0.0
0.4823529411764706,1.0,0.0,0.125,0.05263157894736842,0.17333333333333334,0.43949044585987257,0.0003711676935639522,0.0040683482506102524,0.1914648212226067,0.16081871345029242,0.2867345116943403,0.28574151734654973,0.27992459943449577,0.12024890682811974,0.0,0.5,0.0,0.23809523809523808,0.8620689655172413,1.0
0.8117647058823529,0.0,0.5,0.0,0.05263157894736842,0.04,0.336109750122489,0.04795486600846262,0.0,0.11995386389850059,0.04970760233918129,0.0657025531155151,0.3776210446054136,0.01639962299717248,0.43625967036663305,0.0,0.5454545454545454,0.25,0.24761904761904763,0.9655172413793104,0.0
0.5882352941176471,0.0,0.0,0.25,0.0,0.22666666666666666,0.596766291033807,0.007052186177715091,0.009764035801464606,0.16608996539792387,0.023391812865497078,0.18460989109087664,0.4933282500953107,0.02280867106503299,0.5326269761183989,0.0,0.22727272727272727,0.25,0.2571428571428571,1.0,0.0
0.2823529411764706,0.0,0.5,0.0,0.10526315789473684,0.013333333333333334,0.21803037726604607,0.007052186177715091,0.29698942229454844,0.01845444059976932,0.0,0.0,0.24189858940144873,0.3381715362865222,0.02943155062226707,0.01818181818181818,0.09090909090909091,0.0,0.02857142857142857,0.7931034482758621,1.0
0.29411764705882354,0.0,0.5,0.0,0.05263157894736842,0.10666666666666667,0.3924546790788829,0.0007423353871279044,0.0008136696501220505,0.040369088811995385,0.2280701754385965,0.4336725584717015,0.2621044605413648,0.09161168708765317,0.267238479650185,0.0,0.09090909090909091,0.0,0.22857142857142856,0.9655172413793104,1.0
0.611764705882353,0.0,0.0,0.0,0.10526315789473684,0.013333333333333334,0.11709946104850566,0.0,0.0,0.08996539792387544,0.0,0.0,0.2079679756004575,0.24147031102733274,0.08560376723847965,0.0,0.045454545454545456,0.0,0.009523809523809525,0.5862068965517241,0.0
0.9529411764705882,0.0,0.0,0.25,0.05263157894736842,0.04,0.13865752082312593,0.0002227006161383713,0.0008136696501220505,0.19953863898500576,0.0,0.0,0.23846740373617997,0.3462770970782281,0.01917255297679112,0.0,0.045454545454545456,0.0,0.26666666666666666,0.9310344827586207,0.0
0.5294117647058824,0.0,0.0,0.25,0.15789473684210525,0.2,0.2479176874081333,0.0063098507905871865,0.2790886899918633,0.012687427912341407,0.08771929824561403,0.13015532940546332,0.19500571864277547,0.28426013195098965,0.035990581903800875,0.0,0.13636363636363635,0.0,0.2761904761904762,0.8275862068965517,1.0
0.3764705882352941,1.0,0.5,0.0,0.05263157894736842,0.02666666666666667,0.20627143557079863,7.423353871279043e-05,0.0,0.13379469434832755,0.0,0.0,0.3189096454441479,0.432799245994345,0.012949882273797512,0.0,0.045454545454545456,0.0,0.13333333333333333,0.9655172413793104,0.0
0.7647058823529411,0.0,0.0,0.375,0.0,0.32,0.9622733953944145,7.423353871279043e-05,0.0,0.43944636678200694,0.23976608187134502,1.0,0.584826534502478,0.39943449575871826,0.2773292970063908,0.0,0.45454545454545453,0.0,0.1619047619047619,0.9310344827586207,0.0
0.5647058823529412,1.0,0.5,0.125,0.15789473684210525,0.14666666666666667,0.607545320921117,0.0002227006161383713,0.0008136696501220505,0.12802768166089967,0.0014619883040935674,0.012319228709159078,0.7697293175752955,0.0,0.7968382105617222,0.0,0.5909090909090909,0.0,0.2857142857142857,0.9310344827586207,0.0
0.8941176470588236,1.0,0.5,0.0,0.05263157894736842,0.013333333333333334,0.11611954924056836,0.002746640932373246,0.16517493897477623,0.0,0.0,0.0,0.22054898970644302,0.3102733270499529,0.03548604103599058,0.0,0.3181818181818182,0.0,0.29523809523809524,1.0,1.0
0.5058823529411764,0.0,0.0,0.125,0.0,0.04,0.5360117589416952,0.0,0.0,0.17993079584775087,0.06432748538011696,0.31351544367077305,0.49904689287075865,0.0,0.5580221997981837,0.0,0.045454545454545456,0.0,0.06666666666666667,0.9655172413793104,1.0
0.49411764705882355,1.0,0.0,0.375,0.05263157894736842,0.22666666666666666,0.21901028907398337,0.02887684655927548,0.001627339300244101,0.0,0.0,0.0,0.23560808234845595,0.165315739868049,0.17810292633703328,0.09090909090909091,0.045454545454545456,0.0,0.3047619047619048,0.9655172413793104,0.0
0.5529411764705883,0.0,0.0,0.0,0.05263157894736842,0.04,0.1494365507104361,0.0012619701581174374,0.0008136696501220505,0.2445213379469435,0.01608187134502924,0.1597928941260489,0.19004956157072053,0.014514608859566448,0.272452068617558,0.0,0.045454545454545456,0.0,0.18095238095238095,0.9310344827586207,0.0
0.3058823529411765,1.0,0.0,0.125,0.05263157894736842,0.04,0.3537481626653601,0.002227006161383713,0.0008136696501220505,0.017301038062283735,0.09356725146198831,0.10551687198714516,0.3097598170034312,0.35871819038642794,0.07097208207198116,0.0,0.045454545454545456,0.0,0.06666666666666667,0.9655172413793104,0.0
0.6,1.0,0.0,0.5,0.7894736842105263,0.22666666666666666,0.18569328760411563,0.008091455719694158,0.01383238405207486,0.0,0.0029239766081871348,0.03124442063917158,0.22798322531452536,0.02280867106503299,0.29852001345442314,0.0,0.045454545454545456,0.0,0.3142857142857143,0.9655172413793104,0.0
0.3058823529411765,0.0,0.5,0.0,0.0,0.13333333333333333,0.240078392944635,0.001558904312968599,0.001627339300244101,0.24682814302191466,0.007309941520467837,0.0671308694875915,0.2826915745329775,0.00018850141376060322,0.3671375714766229,0.01818181818181818,0.09090909090909091,0.0,0.3238095238095238,0.9655172413793104,0.0
0.32941176470588235,0.0,0.0,0.25,0.0,0.12,0.1901028907398334,0.0024497067775220843,0.0,0.0,0.0058479532163742695,0.04999107302267452,0.24208921082729698,0.2914231856738926,0.07130844265052136,0.0,0.22727272727272727,0.25,0.2,0.9655172413793104,0.0
0.3176470588235294,1.0,0.5,0.0,0.0,0.14666666666666667,0.24693777560019597,0.004602479400193007,0.18388934092758338,0.0657439446366782,0.029239766081871347,0.17853954650955187,0.26458253907739226,0.3632422243166824,0.027077026572485705,0.0,0.045454545454545456,0.0,0.13333333333333333,0.9655172413793104,0.0
0.49411764705882355,0.0,0.0,0.25,0.0,0.21333333333333335,0.404703576678099,0.0028208744710860366,0.0008136696501220505,0.07958477508650519,0.10087719298245613,0.23227995000892698,0.29908501715592833,0.2804901036757776,0.1313488059199462,0.054545454545454536,0.09090909090909091,0.0,0.3333333333333333,1.0,1.0
0.5294117647058824,0.0,0.75,0.25,0.05263157894736842,0.21333333333333335,0.5512003919647231,0.032811224111053375,0.003254678600488202,0.223760092272203,0.20175438596491227,0.3917157650419568,0.3909645444147922,0.0,0.4626639757820384,0.01818181818181818,0.09090909090909091,0.5,0.34285714285714286,0.9655172413793104,0.0
0.2823529411764706,0.0,0.5,0.0,0.05263157894736842,0.09333333333333334,0.19402253797158256,0.0034889763195011503,0.0,0.012687427912341407,0.0058479532163742695,0.023388680592751294,0.173846740373618,0.2804901036757776,0.020854355869492094,0.01818181818181818,0.09090909090909091,0.0,0.3333333333333333,0.9655172413793104,1.0
0.49411764705882355,1.0,0.0,0.25,0.0,0.30666666666666664,0.5188633023027928,0.0014846707742558088,0.0008136696501220505,0.05651672433679354,0.0672514619883041,0.17229066238171756,0.33720930232558144,0.11008482563619228,0.3170198452741339,0.01818181818181818,0.045454545454545456,0.0,0.06666666666666667,0.9655172413793104,0.0
0.23529411764705882,1.0,0.5,0.0,0.05263157894736842,0.013333333333333334,0.11856932876041155,0.03934377551777893,0.7184703010577707,0.23529411764705882,0.0014619883040935674,0.019282271023031605,0.19691193290125805,0.3225259189443921,0.003699966363942146,0.2909090909090909,0.09090909090909091,0.0,0.02857142857142857,0.8275862068965517,0.0
0.5058823529411764,0.0,0.0,0.125,0.05263157894736842,0.21333333333333335,0.6869181773640373,0.0014104372355430183,0.0040683482506102524,0.058823529411764705,0.013157894736842105,0.048205677557579006,0.4153640869233702,0.042601319509896325,0.4461823074335688,0.0,0.045454545454545456,0.0,0.06666666666666667,0.9655172413793104,0.0
0.43529411764705883,0.0,0.0,0.25,0.05263157894736842,0.06666666666666667,0.33414992650661446,0.0003711676935639522,0.0,0.1510957324106113,0.019005847953216377,0.10694518835922158,0.28307281738467405,0.33722902921771913,0.06676757484022873,0.0,0.4090909090909091,0.25,0.1523809523809524,0.9655172413793104,0.0
0.9294117647058824,0.0,0.0,0.375,0.0,0.10666666666666667,0.5257226849583537,0.005122114171182539,0.012205044751830757,0.1707035755478662,0.0029239766081871348,0.031065881092662024,0.4189858940144872,0.0,0.4873864783047427,0.0,0.22727272727272727,0.25,0.2,0.9655172413793104,1.0
0.2823529411764706,0.0,0.5,0.0,0.10526315789473684,0.06666666666666667,0.20725134737873593,0.001187736619404647,0.0,0.0,0.023391812865497078,0.17371897875379397,0.16603126191383913,0.2961357210179077,0.0,0.0,0.09090909090909091,0.0,0.02857142857142857,0.8620689655172413,1.0
0.6,0.0,0.0,0.125,0.05263157894736842,0.26666666666666666,0.47574718275355216,0.0007423353871279044,0.0008136696501220505,0.05651672433679354,0.05409356725146199,0.20835565077664703,0.339115516584064,0.11819038642789821,0.31146989572822065,0.0,0.045454545454545456,0.0,0.06666666666666667,0.9655172413793104,1.0
0.2235294117647059,1.0,0.5,0.0,0.10526315789473684,0.02666666666666667,0.294953454189123,0.0005938683097023235,0.0,0.0,0.008771929824561403,0.07498660953401179,0.272969881814716,0.32799245994344955,0.06592667339387824,0.0,0.09090909090909091,0.0,0.3238095238095238,0.896551724137931,0.0
0.4,1.0,0.0,0.25,0.05263157894736842,0.02666666666666667,0.24350808427241552,0.01529210897483483,0.008950366151342556,0.22145328719723184,0.010233918128654972,0.05124084984824139,0.2914601601219977,0.3717247879359095,0.04339051463168517,0.01818181818181818,0.45454545454545453,0.0,0.17142857142857143,0.9655172413793104,0.0
0.5529411764705883,0.0,0.0,0.25,0.05263157894736842,0.0,0.33219010289073986,0.0004454012322767426,0.0,0.0,0.08771929824561403,0.2815568648455633,0.2424704536789935,0.032610744580584355,0.30255634039690543,0.0,0.0,0.0,0.3523809523809524,0.9655172413793104,0.0
0.6941176470588235,0.0,0.0,0.375,0.0,0.49333333333333335,0.11464968152866241,0.0013362036968302279,0.0008136696501220505,0.41637831603229525,0.007309941520467837,0.08498482413854669,0.2432329393823866,0.0,0.3323242515977128,0.01818181818181818,0.6363636363636364,0.0,0.3619047619047619,0.9310344827586207,0.0
0.5176470588235295,1.0,0.0,0.125,0.05263157894736842,0.29333333333333333,0.6678098971092601,0.0,0.0,0.08419838523644751,0.013157894736842105,0.15015175861453312,0.4782691574532978,0.0,0.5396905482677431,0.0,0.045454545454545456,0.0,0.06666666666666667,0.896551724137931,0.0
0.35294117647058826,1.0,0.5,0.0,0.0,0.09333333333333334,0.24056834884860362,0.0014846707742558088,0.047192839707078924,0.017301038062283735,0.0014619883040935674,0.012319228709159078,0.2056805184902783,0.26842601319509896,0.059704002690884626,0.0,0.045454545454545456,0.0,0.13333333333333333,0.9655172413793104,0.0
0.3411764705882353,1.0,0.0,0.0,0.05263157894736842,0.02666666666666667,0.07055365017148457,0.0006681018484151139,0.0008136696501220505,0.1303344867358708,0.0,0.0,0.19500571864277547,0.3247879359095193,0.0,0.0,0.09090909090909091,0.0,0.3333333333333333,1.0,1.0
0.2235294117647059,1.0,0.5,0.0,0.10526315789473684,0.04,0.4546790788829005,0.0007423353871279044,0.0,0.18915801614763553,0.08040935672514621,0.3631494376004285,0.369996187571483,0.0,0.4441641439623276,0.0,0.22727272727272727,0.0,0.37142857142857144,0.9310344827586207,1.0
0.49411764705882355,0.0,0.75,0.125,0.0,0.30666666666666664,0.39784419402253796,0.002746640932373246,0.007323026851098455,0.15801614763552482,0.11111111111111112,0.2572754865202643,0.33739992375142963,0.0,0.4154053144971409,0.0,0.045454545454545456,0.0,0.38095238095238093,0.9310344827586207,0.0
0.23529411764705882,0.0,0.5,0.0,0.05263157894736842,0.04,0.4042136207741303,0.0024497067775220843,0.0040683482506102524,0.049596309111880045,0.07017543859649122,0.1294411712194251,0.3911551658406405,0.45296889726672956,0.058694920955264046,0.0,0.045454545454545456,0.0,0.06666666666666667,0.9655172413793104,0.0
0.43529411764705883,0.0,0.0,0.125,0.0,0.24,0.30720235178833905,0.002895108009798827,0.0,0.049596309111880045,0.09356725146198831,0.9242992322799501,0.19862752573389253,0.3074458058435438,0.01866801210898083,0.0,0.6818181818181818,0.25,0.3904761904761905,0.9310344827586207,0.0
0.4,1.0,0.0,0.375,0.3157894736842105,0.18666666666666668,0.22048015678588928,0.0028208744710860366,0.003254678600488202,0.07958477508650519,0.0,0.0060703445813247645,0.2937476172321769,0.18378887841658814,0.2129162462159435,0.0,0.13636363636363635,0.0,0.4,0.8275862068965517,0.0
0.7294117647058823,0.0,0.0,0.25,0.05263157894736842,0.02666666666666667,0.5169034786869181,0.0060129166357360255,0.05858421480878764,0.14071510957324107,0.19883040935672516,0.711123013747545,0.36847121616469686,0.24976437323279926,0.2199798183652876,0.0,0.45454545454545453,0.0,0.17142857142857143,0.9655172413793104,1.0
0.6941176470588235,0.0,0.0,0.125,0.42105263157894735,0.08,0.16266536011758942,0.0007423353871279044,0.0008136696501220505,0.09573241061130335,0.008771929824561403,0.014461703267273703,0.2506671749904689,0.35513666352497647,0.02203161789438278,0.0,0.09090909090909091,0.0,0.4095238095238095,0.4827586206896552,0.0
0.2823529411764706,0.0,0.0,0.125,0.10526315789473684,0.05333333333333334,0.25967662910338074,0.005122114171182539,0.2302685109845403,0.0,0.029239766081871347,0.1287270130333869,0.24113610369805563,0.00037700282752120643,0.3301379078372015,0.0,0.13636363636363635,0.0,0.2761904761904762,0.7586206896551724,0.0
0.6823529411764706,0.0,0.0,0.375,0.05263157894736842,0.04,0.7275845173934344,0.0009650360032662757,0.0,0.02883506343713956,0.02777777777777778,0.030887341546152473,0.4946626000762486,0.03826578699340245,0.5200134544231416,0.0,0.045454545454545456,0.0,0.18095238095238095,0.9310344827586207,0.0
0.8588235294117647,0.0,0.0,0.25,0.05263157894736842,0.04,0.10681038706516412,0.0014846707742558088,0.0691619202603743,0.08189158016147635,0.0,0.0,0.21158978269157455,0.00037700282752120643,0.30406996300033634,0.0,0.45454545454545453,0.0,0.17142857142857143,0.9655172413793104,0.0
0.4,0.0,0.0,0.0,0.0,0.2,0.31798138167564927,0.001187736619404647,0.04800650935720098,0.10957324106113032,0.0014619883040935674,0.025352615604356366,0.39687380861608845,0.09066918001885015,0.38698284561049445,0.0,0.045454545454545456,0.0,0.13333333333333333,0.9310344827586207,1.0
0.8352941176470589,0.0,0.0,0.375,0.05263157894736842,0.06666666666666667,0.5007349338559529,0.002375473238809294,0.0,0.09688581314878893,0.03508771929824561,0.06391715765041957,0.3471216164696912,0.038454288407163056,0.389673730238816,0.0,0.4090909090909091,0.25,0.1523809523809524,0.896551724137931,0.0
0.36470588235294116,1.0,0.75,0.125,0.2631578947368421,0.04,0.2895639392454679,0.010244228342365078,0.080553295362083,0.08419838523644751,0.05409356725146199,0.1487234422424567,0.2590545177277926,0.2633364750235627,0.11133535149680457,0.01818181818181818,0.09090909090909091,0.0,0.3238095238095238,0.9655172413793104,0.0
0.32941176470588235,1.0,0.5,0.0,0.15789473684210525,0.13333333333333333,0.34688878000979917,0.0029693415485116175,0.02766476810414972,0.16262975778546712,0.013157894736842105,0.04017139796464917,0.39878002287457115,0.07125353440150801,0.4059872182980155,0.0,0.3181818181818182,0.0,0.41904761904761906,0.8275862068965517,0.0
0.35294117647058826,0.0,0.5,0.0,0.15789473684210525,0.06666666666666667,0.3939245467907888,0.0008165689258406947,0.0008136696501220505,0.058823529411764705,0.007309941520467837,0.0664167113015533,0.38257720167746856,0.2727615457115929,0.2119071644803229,0.0,0.09090909090909091,0.0,0.02857142857142857,0.6896551724137931,0.0
0.43529411764705883,0.0,0.0,0.25,0.0,0.28,0.44145026947574717,0.0008908024645534852,0.001627339300244101,0.02768166089965398,0.1023391812865497,0.39028744866988035,0.3482653450247808,0.3381715362865222,0.1232761520349815,0.0,0.045454545454545456,0.0,0.38095238095238093,0.9310344827586207,0.0
0.5294117647058824,0.0,0.5,0.0,0.05263157894736842,0.013333333333333334,0.2479176874081333,0.00014846707742558087,0.0,0.029988465974625147,0.043859649122807015,0.27423674343867166,0.17842165459397635,0.28256361922714424,0.023040699630003367,0.0,0.09090909090909091,0.0,0.22857142857142856,0.896551724137931,1.0
0.5647058823529412,1.0,0.5,0.125,0.15789473684210525,0.02666666666666667,0.6810387065164134,0.023160864078390617,0.0,0.28835063437139563,0.0014619883040935674,0.014461703267273703,0.7786885245901639,0.0,0.8047426841574168,0.01818181818181818,0.5909090909090909,0.0,0.2857142857142857,0.9655172413793104,0.0
